0.448365836616767,0.5546160797560539,0.5131395778945381,0.5160841709746777,0.4865498082256775,0.48921017257692545,0.5318005765213724,0.40080618367070747,0.44746108695213993,0.49961553318030383
0.5026795508414929,0.42055496213898425,0.4871283471183422,0.4945549114990008,0.4915717291025369,0.4745481108633169,0.4173838622286605,0.44995189365432786,0.4392909957404426,0.48544703052124116
0.46072701047484904,0.49332377573566677,0.6161516749791267,0.5395171844532453,0.4591882807502501,0.48856308206233257,0.4615021268044984,0.49638237692351844,0.6058632750657673,0.5559799090426812
0.44251274884532626,0.5059417755085902,0.5398751994637216,0.4628863002789781,0.43336147347671755,0.5289903061188838,0.5384529593934432,0.4148415823983501,0.42522616852108513,0.5416751431665637
0.39294661702591593,0.4100424811487843,0.4415992363891067,0.4533185763648449,0.4961833926409788,0.45352931026487125,0.45875460595903594,0.5295331307557112,0.5039740818908743,0.412415999820353
0.5092835894488172,0.5399221395654528,0.4548148871825742,0.5485689683460572,0.44783277171572544,0.45785992156990835,0.44438083801278305,0.49139133481990566,0.5244007846329907,0.4409135594271025
0.5021497107858633,0.46162352689223923,0.46197660408696645,0.4945487863687607,0.5226199927906425,0.5539762757904005,0.5054123711630587,0.4822151928590996,0.5383445365403101,0.5337625361119157
0.5062352635551889,0.525913399886795,0.4249241742808237,0.5892523308907128,0.4831584026053944,0.5285621523585041,0.5786832693529633,0.553756160914086,0.5362407893120883,0.5389137977716766
0.3851961095476227,0.3848692589697877,0.39227962179587844,0.3150488668008387,0.3933116029875876,0.37037888707010264,0.4458826187876387,0.4489183435362098,0.4608148507503983,0.43202169459490664
0.550875130904393,0.5773907212333441,0.5223841706131646,0.49811106301333236,0.5598839926625139,0.48874505190493445,0.5476586277065177,0.5876581554857905,0.5386456797357511,0.543247720934767
0.3473427661942349,0.36335193492056234,0.3476848936059216,0.2925061379937654,0.311990857479563,0.32239769759613074,0.30798837638454757,0.298443751166837,0.34183292229269235,0.2389212840971811
0.4632337552118942,0.5132923558027969,0.45128438865662557,0.4182282876654827,0.4190206948121362,0.39670637895851324,0.4933846335858711,0.5276262293082723,0.5597297442491137,0.5631198447075156
0.6400519052492485,0.5574070187948713,0.6064003613345718,0.5671819565836564,0.636027125590693,0.5877917477276775,0.5808971939636365,0.5852524937905633,0.5587677457009995,0.5603934014918863
0.4398258310271155,0.4076628336059403,0.3846165467604544,0.43157996986388225,0.36348316646710094,0.4371266495955489,0.41999240305746344,0.3969600971200944,0.36234628949421077,0.3433528340717453
0.4621682321827179,0.44203440982710385,0.5632216298438094,0.48879059603583724,0.5199467076590412,0.46023128411742276,0.5234077851498604,0.44835524117394104,0.521425721776599,0.4939531794870506
0.48394883634690133,0.4433851371712105,0.5494718399283446,0.4549853539474868,0.4579640886625816,0.5007811592315933,0.45127665978932263,0.48428371393220987,0.4461012465603941,0.4919783032575796
